# QBopomofo: 教育部重編國語辭典 詞條（freq=1 fallback）
#
# 資料來源：https://github.com/g0v/moedict-data
# 原始字典：教育部《重編國語辭典（修訂本）》
# 原始授權：CC BY-ND 3.0 TW（依教育部解釋，本檔僅取詞條 headword + 注音，不含釋義）
# 萃取方式：tools/extract_moedict.py（與既有 tsi.csv/word.csv/phrases.csv 去重後）
#
# 條目數：89321

㶁㶁,1,ㄍㄨㄛˊ ㄍㄨㄛˊ
㶟水,1,ㄌㄟˇ ㄕㄨㄟˇ
䀇子,1,ㄍㄨˇ ㄗ˙
䈰箕,1,ㄕㄠ ㄐㄧ
䈾箕,1,ㄕㄠ ㄐㄧ
䍡𦌊,1,ㄌㄨˋ ㄙㄨˋ
䍪羯,1,ㄨㄚˋ ㄐㄧㄝˊ
䒷蔞,1,ㄍㄨㄚ ㄌㄡˊ
䫄外,1,ㄔㄨㄚˋ ㄨㄞˋ
䰀鬌,1,ㄨㄛˇ ㄉㄨㄛˇ
䰐鬖,1,ㄌㄢˊ ㄙㄢ
䰰䰰,1,ㄖㄨˊ ㄖㄨˊ
一丁,1,ㄧ ㄉㄧㄥ
一上,1,ㄧ ㄕㄤˋ
一了,1,ㄧ ㄌㄧㄠˇ
一二,1,ㄧ ㄦˋ
一交,1,ㄧ ㄐㄧㄠ
一令,1,ㄧ ㄌㄧㄥˊ
一令,1,ㄧ ㄌㄧㄥˋ
一剗,1,ㄧ ㄔㄢˋ
一力,1,ㄧ ㄌㄧˋ
一坨,1,ㄧ ㄊㄨㄛˊ
一垛,1,ㄧ ㄉㄨㄛˋ
一塵,1,ㄧ ㄔㄣˊ
一姓,1,ㄧ ㄒㄧㄥˋ
一宿,1,ㄧ ㄙㄨˋ
一射,1,ㄧ ㄕㄜˋ
一就,1,ㄧ ㄐㄧㄡˋ
一廛,1,ㄧ ㄔㄢˊ
一弓,1,ㄧ ㄍㄨㄥ
一弔,1,ㄧ ㄉㄧㄠˋ
一彎,1,ㄧ ㄨㄢ
一彪,1,ㄧ ㄅㄧㄠ
一徑,1,ㄧ ㄐㄧㄥˋ
一從,1,ㄧ ㄘㄨㄥˊ
一德,1,ㄧ ㄉㄜˊ
一忽,1,ㄧ ㄏㄨ
一怔,1,ㄧ ㄌㄥˋ
一性,1,ㄧ ㄒㄧㄥˋ
一息,1,ㄧ ㄒㄧˊ
一應,1,ㄧ ㄧㄥ
一扠,1,ㄧ ㄓㄚˇ
一投,1,ㄧ ㄊㄡˊ
一折,1,ㄧ ㄓㄜˊ
一拋,1,ㄧ ㄆㄠ
一捻,1,ㄧ ㄋㄧㄢˇ
一揆,1,ㄧ ㄎㄨㄟˊ
一搭,1,ㄧ ㄉㄚ
一撇,1,ㄧ ㄆㄧㄝˇ
一操,1,ㄧ ㄘㄠ
一斑,1,ㄧ ㄅㄢ
一昨,1,ㄧ ㄗㄨㄛˊ
一晌,1,ㄧ ㄕㄤˇ
一曲,1,ㄧ ㄑㄩ
一替,1,ㄧ ㄊㄧˋ
一望,1,ㄧ ㄨㄤˋ
一歇,1,ㄧ ㄒㄧㄝ
一汪,1,ㄧ ㄨㄤ
一泓,1,ㄧ ㄏㄨㄥˊ
一湯,1,ㄧ ㄊㄤ
一溜,1,ㄧ ㄌㄧㄡˋ
一漚,1,ㄧ ㄡˋ
一灘,1,ㄧ ㄊㄢ
一炬,1,ㄧ ㄐㄩˋ
一目,1,ㄧ ㄇㄨˋ
一眾,1,ㄧ ㄓㄨㄥˋ
一稔,1,ㄧ ㄖㄣˇ
一積,1,ㄧ ㄐㄧ
一竟,1,ㄧ ㄐㄧㄥˋ
一笏,1,ㄧ ㄏㄨˋ
一答,1,ㄧ ㄉㄚˊ
一箭,1,ㄧ ㄐㄧㄢˋ
一粲,1,ㄧ ㄘㄢˋ
一脈,1,ㄧ ㄇㄞˋ
一臘,1,ㄧ ㄌㄚˋ
一芹,1,ㄧ ㄑㄧㄣˊ
一落,1,ㄧ ㄌㄨㄛˋ
一著,1,ㄧ ㄓㄠ
一著,1,ㄧ ㄓㄨㄛˊ
一葦,1,ㄧ ㄨㄟˇ
一藝,1,ㄧ ㄧˋ
一行,1,ㄧ ㄏㄤˊ
一行,1,ㄧ ㄒㄧㄥˋ
一角,1,ㄧ ㄐㄩㄝˊ
一說,1,ㄧ ㄕㄨㄛ
一謎,1,ㄧ ㄇㄧˊ
一跤,1,ㄧ ㄐㄧㄠ
一蹴,1,ㄧ ㄘㄨˋ
一軌,1,ㄧ ㄍㄨㄟˇ
一轍,1,ㄧ ㄔㄜˋ
一迷,1,ㄧ ㄇㄧˊ
一遞,1,ㄧ ㄉㄧˋ
一間,1,ㄧ ㄐㄧㄢˋ
一陌,1,ㄧ ㄇㄛˋ
一順,1,ㄧ ㄕㄨㄣˋ
一領,1,ㄧ ㄌㄧㄥˇ
一餉,1,ㄧ ㄒㄧㄤˇ
一髮,1,ㄧ ㄈㄚˇ
一鬨,1,ㄧ ㄏㄨㄥˋ
一鶚,1,ㄧ ㄜˋ
丁倒,1,ㄉㄧㄥ ㄉㄠˇ
丁八,1,ㄉㄧㄥ ㄅㄚ
丁匠,1,ㄉㄧㄥ ㄐㄧㄤˋ
丁口,1,ㄉㄧㄥ ㄎㄡˇ
丁單,1,ㄉㄧㄥ ㄉㄢ
丁壩,1,ㄉㄧㄥ ㄅㄚˋ
丁夜,1,ㄉㄧㄥ ㄧㄝˋ
丁女,1,ㄉㄧㄥ ㄋㄩˇ
丁寧,1,ㄉㄧㄥ ㄋㄧㄥˊ
丁差,1,ㄉㄧㄥ ㄔㄞ
丁年,1,ㄉㄧㄥ ㄋㄧㄢˊ
丁彊,1,ㄉㄧㄥ ㄑㄧㄤˊ
丁役,1,ㄉㄧㄥ ㄧˋ
丁東,1,ㄉㄧㄥ ㄉㄨㄥ
丁泠,1,ㄉㄧㄥ ㄌㄧㄥˊ
丁產,1,ㄉㄧㄥ ㄔㄢˇ
丁當,1,ㄉㄧㄥ ㄉㄤˋ
丁祭,1,ㄉㄧㄥ ㄐㄧˋ
丁稅,1,ㄉㄧㄥ ㄕㄨㄟˋ
丁老,1,ㄉㄧㄥ ㄌㄠˇ
丁董,1,ㄉㄧㄥ ㄉㄨㄥˇ
丁賦,1,ㄉㄧㄥ ㄈㄨˋ
丁銀,1,ㄉㄧㄥ ㄧㄣˊ
丁零,1,ㄉㄧㄥ ㄌㄧㄥˊ
丁靈,1,ㄉㄧㄥ ㄌㄧㄥˊ
七佛,1,ㄑㄧ ㄈㄛˊ
七八,1,ㄑㄧ ㄅㄚ
七哀,1,ㄑㄧ ㄞ
七單,1,ㄑㄧ ㄉㄢ
七始,1,ㄑㄧ ㄕˇ
七孔,1,ㄑㄧ ㄎㄨㄥˇ
七廟,1,ㄑㄧ ㄇㄧㄠˋ
七方,1,ㄑㄧ ㄈㄤ
七曜,1,ㄑㄧ ㄧㄠˋ
七煞,1,ㄑㄧ ㄕㄚˋ
七略,1,ㄑㄧ ㄌㄩㄝˋ
七發,1,ㄑㄧ ㄈㄚ
七絲,1,ㄑㄧ ㄙ
七緯,1,ㄑㄧ ㄨㄟˇ
七觀,1,ㄑㄧ ㄍㄨㄢ
七香,1,ㄑㄧ ㄒㄧㄤ
